date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-07-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,22.91,1.4619
2021-07-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.81,1.8384
2021-07-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.4,0.3446
2021-08-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,9.0,0.5751
2021-08-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,7.81,0.4991
2021-08-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.09,0.5808
2021-08-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.75,0.4952
2021-08-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.62,0.1035
2021-08-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,135.18,8.638
2021-08-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,29.32,1.8735
2021-08-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,29.01,1.8537
2021-08-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,10.07,0.6435
2021-08-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.83,0.8837
2021-08-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,32.7,2.0895
2021-08-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,21.97,1.4039
2021-08-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,22.79,1.4563
2021-08-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.85,1.8435
2021-08-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.99,0.3189
2021-09-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,9.01,0.5744
2021-09-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,9.32,0.5942
2021-09-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.09,0.5795
2021-09-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.82,0.4985
2021-09-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.62,0.1033
2021-09-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,139.71,8.9068
2021-09-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,29.33,1.8698
2021-09-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,12.23,0.7797
2021-09-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.83,0.8817
2021-09-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,32.67,2.0828
2021-09-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,21.97,1.4006
2021-09-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,22.67,1.4453
2021-09-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,29.86,1.9036
2021-09-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,9.29,0.5923
2021-10-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,9.52,0.6067
2021-10-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,8.71,0.5551
2021-10-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.95,0.5066
2021-10-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.73,0.1103
2021-10-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,142.41,9.0756
2021-10-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,33.75,2.1508
2021-10-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,29.73,1.8946
2021-10-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,13.61,0.8673
2021-10-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.83,0.8814
2021-10-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,32.96,2.1005
2021-10-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,21.0,1.3383
2021-10-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,22.75,1.4498
2021-10-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,30.17,1.9227
2021-10-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,8.3,0.5289
2021-11-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,9.13,0.581
2021-11-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.07,0.5772
2021-11-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,8.53,0.5429
2021-11-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.75,0.1114
2021-11-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,146.63,9.3316
2021-11-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,31.28,1.9907
2021-11-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,30.35,1.9315
2021-11-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.05,0.8941
2021-11-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,11.39,0.7249
2021-11-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,34.94,2.2236
2021-11-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,25.0,1.591
2021-11-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,29.98,1.9079
2021-11-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,23.4,1.4892
2021-11-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,30.82,1.9614
2021-11-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,5.4,0.3437
2021-12-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.02,0.5107
2021-12-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.21,0.5864
2021-12-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,8.63,0.5495
2021-12-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.71,0.1089
2021-12-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.54,9.458
2021-12-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,29.56,1.8822
2021-12-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,30.6,1.9484
2021-12-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.24,0.9067
2021-12-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,11.51,0.7329
2021-12-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,105.9,6.743
2021-12-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,35.96,2.2897
2021-12-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,21.45,1.3658
2021-12-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,23.64,1.5052
2021-12-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,21.87,1.3925
2021-12-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,30.01,1.9108
2021-12-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,5.21,0.3317
2022-01-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,6.54,0.4176
2022-01-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.42,0.6015
2022-01-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,8.77,0.56
2022-01-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.82,0.1162
2022-01-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.89,9.5071
2022-01-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,30.98,1.9782
2022-01-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.35,0.9163
2022-01-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,11.86,0.7573
2022-01-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.96,6.8297
2022-01-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,36.58,2.3357
2022-01-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,24.0,1.5325
2022-01-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,23.58,1.5057
2022-01-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.16,1.7981
2022-02-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,6.99,0.4455
2022-02-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.76,0.6221
2022-02-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,8.81,0.5615
2022-02-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.9,0.1211
2022-02-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.2,9.5737
2022-02-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,34.6,2.2054
2022-02-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,31.05,1.9791
2022-02-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.47,0.9223
2022-02-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,12.09,0.7706
2022-02-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,108.28,6.9017
2022-02-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,36.76,2.3431
2022-02-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,25.0,1.5935
2022-02-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,23.65,1.5074
2022-02-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,28.92,1.8434
2022-03-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,6.84,0.4353
2022-03-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,11.11,0.7071
2022-03-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,10.52,0.6695
2022-03-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.04,0.1298
2022-03-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,159.52,10.1524
2022-03-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,32.16,2.0468
2022-03-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.5,0.9228
2022-03-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,12.62,0.8032
2022-03-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,110.09,7.0065
2022-03-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,37.71,2.4
2022-03-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,25.0,1.5911
2022-03-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,23.92,1.5223
2022-03-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,26.68,1.698
2022-04-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,7.08,0.3852
2022-04-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,11.52,0.6267
2022-04-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,11.07,0.6022
2022-04-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.05,0.1115
2022-04-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,164.14,8.9297
2022-04-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,42.45,2.3094
2022-04-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,32.68,1.7779
2022-04-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,14.91,0.8112
2022-04-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,12.68,0.6898
2022-04-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,112.61,6.1263
2022-04-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,37.8,2.0564
2022-04-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,25.0,1.3601
2022-04-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,24.13,1.3127
2022-04-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,21.06,1.1457
2022-04-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,14.82,0.8063
2022-05-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,6.39,0.3455
2022-05-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,14.59,0.789
2022-05-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,11.43,0.6181
2022-05-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.03,0.1098
2022-05-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,164.59,8.9004
2022-05-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,33.57,1.8153
2022-05-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,15.94,0.862
2022-05-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.17,0.7122
2022-05-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,115.21,6.2301
2022-05-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,39.79,2.1517
2022-05-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,25.63,1.386
2022-05-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,24.58,1.3292
2022-05-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,24.34,1.3162
2022-05-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,25.48,1.3779
2022-06-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,5.81,0.3105
2022-06-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,15.32,0.8188
2022-06-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,11.69,0.6248
2022-06-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.05,0.1096
2022-06-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,167.52,8.9533
2022-06-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,34.09,1.822
2022-06-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,17.14,0.9161
2022-06-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.77,0.736
2022-06-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,115.59,6.1778
2022-06-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,41.76,2.2319
2022-06-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,26.65,1.4243
2022-06-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,25.07,1.3399
2022-06-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,EGP,24.42,1.3051
2022-06-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,19.61,1.0481
2022-07-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,13.13,0.6966
2022-07-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,6.66,0.3534
2022-07-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,15.49,0.8218
2022-07-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,11.82,0.6271
2022-07-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.28,0.121
2022-07-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,170.24,9.0323
2022-07-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,34.31,1.8204
2022-07-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,17.63,0.9354
2022-07-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,13.95,0.7401
2022-07-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,116.71,6.1922
2022-07-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,43.32,2.2984
2022-07-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,27.34,1.4506
2022-07-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,25.44,1.3498
2022-07-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,18.69,0.9916
2022-07-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.59,0.2435
2022-08-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,13.38,0.6994
2022-08-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,7.53,0.3936
2022-08-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,16.57,0.8662
2022-08-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,12.2,0.6377
2022-08-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.27,0.1187
2022-08-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,171.01,8.9391
2022-08-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,35.38,1.8494
2022-08-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,18.31,0.9571
2022-08-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.54,0.76
2022-08-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,116.78,6.1044
2022-08-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,43.98,2.2989
2022-08-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,27.71,1.4485
2022-08-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,25.74,1.3455
2022-08-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,18.78,0.9817
2022-08-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.35,0.3319
2022-09-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.0,0.4137
2022-09-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,15.67,0.8103
2022-09-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,12.49,0.6458
2022-09-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.43,0.1257
2022-09-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,171.65,8.8757
2022-09-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,37.03,1.9147
2022-09-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,19.42,1.0042
2022-09-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.76,0.7632
2022-09-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,119.64,6.1863
2022-09-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,45.78,2.3672
2022-09-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,28.96,1.4975
2022-09-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,26.94,1.393
2022-09-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,19.35,1.0005
2022-09-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,6.6,0.3413
2022-10-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,9.15,0.4213
2022-10-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,15.74,0.7248
2022-10-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,13.21,0.6083
2022-10-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,2.69,0.1239
2022-10-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,172.37,7.9369
2022-10-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,38.93,1.7926
